transaction_id,user_id,transaction_date,product_category,amount_usd
TX_122140,USR_14983,2025-06-27,Robo-Advisory,181.2
TX_122141,USR_12197,2025-05-19,Crypto,154.25
TX_122142,USR_14138,2025-09-19,Crypto,57.14
TX_122143,USR_11320,2025-07-28,High-Yield Savings,2335.95
TX_122144,USR_12366,2024-12-30,High-Yield Savings,1396.7
TX_122145,USR_14313,2024-11-20,Equities,454.23
TX_122146,USR_13790,2024-12-14,Crypto,166.99
TX_122147,USR_12535,2024-03-04,Crypto,24.21
TX_122148,USR_12375,2024-09-13,High-Yield Savings,963.99
TX_122149,USR_12306,2024-03-10,Robo-Advisory,660.98
TX_122150,USR_12613,2024-12-04,Equities,471.15
TX_122151,USR_14214,2024-10-22,Crypto,43.16
TX_122152,USR_14385,2025-06-09,Robo-Advisory,43.97
TX_122153,USR_11662,2025-06-01,Crypto,343.36
TX_122154,USR_10224,2024-07-05,Robo-Advisory,770.45
TX_122155,USR_14989,2025-06-04,Equities,1367.26
TX_122156,USR_12800,2024-09-03,High-Yield Savings,1812.52
TX_122157,USR_11280,2025-05-22,Crypto,68.29
TX_122158,USR_14340,2024-04-14,Equities,500.96
TX_122159,USR_10521,2025-04-14,Crypto,107.03
TX_122160,USR_11618,2024-07-18,Robo-Advisory,594.34
TX_122161,USR_14214,2024-12-29,Equities,519.64
TX_122162,USR_13682,2025-03-21,Equities,637.89
TX_122163,USR_11601,2024-10-16,High-Yield Savings,890.28
TX_122164,USR_12306,2025-09-16,Robo-Advisory,358.37
TX_122165,USR_14666,2025-01-27,Crypto,119.96
TX_122166,USR_13827,2025-09-30,High-Yield Savings,2830.53
TX_122167,USR_11215,2025-08-11,High-Yield Savings,437.54
TX_122168,USR_10942,2025-03-01,High-Yield Savings,1091.76
TX_122169,USR_13931,2025-05-13,Equities,97.42
TX_122170,USR_11153,2025-04-27,Crypto,41.74
TX_122171,USR_12205,2024-12-14,High-Yield Savings,695.44
TX_122172,USR_13749,2024-07-20,Crypto,127.62
TX_122173,USR_10260,2025-09-26,Crypto,135.14
TX_122174,USR_10389,2025-03-29,Equities,65.03
TX_122175,USR_14740,2024-10-11,High-Yield Savings,1514.36
TX_122176,USR_14227,2024-10-20,Crypto,272.17
TX_122177,USR_10407,2024-01-05,Equities,135.62
TX_122178,USR_12043,2024-09-19,Equities,535.98
TX_122179,USR_10566,2024-01-27,Equities,1332.38
TX_122180,USR_14781,2025-07-28,Equities,507.46
TX_122181,USR_13370,2024-03-19,High-Yield Savings,284.84
TX_122182,USR_11979,2024-12-14,High-Yield Savings,225.87
TX_122183,USR_11952,2024-09-24,Crypto,43.94
TX_122184,USR_12006,2025-03-18,Robo-Advisory,133.1
TX_122185,USR_13838,2024-10-20,Robo-Advisory,154.07
TX_122186,USR_12315,2024-07-01,Crypto,118.31
TX_122187,USR_10100,2024-02-28,Robo-Advisory,345.73
TX_122188,USR_14756,2024-02-13,Robo-Advisory,79.17
TX_122189,USR_13444,2024-12-30,Robo-Advisory,264.84
TX_122190,USR_10032,2024-07-01,High-Yield Savings,1338.38
TX_122191,USR_14331,2024-08-23,Equities,302.72
TX_122192,USR_14602,2024-02-11,Crypto,107.92
TX_122193,USR_10331,2025-02-12,Robo-Advisory,435.7
TX_122194,USR_13516,2025-01-10,Equities,899.17
TX_122195,USR_14581,2025-08-16,Robo-Advisory,185.18
TX_122196,USR_14215,2024-02-10,Robo-Advisory,119.24
TX_122197,USR_10157,2024-11-01,High-Yield Savings,997.09
TX_122198,USR_13108,2025-08-24,Robo-Advisory,230.61
TX_122199,USR_14945,2025-04-06,High-Yield Savings,1184.46
TX_122200,USR_12191,2025-07-09,Crypto,76.7
TX_122201,USR_13628,2024-03-30,Equities,897.31
TX_122202,USR_13782,2025-11-29,Robo-Advisory,276.76
TX_122203,USR_13821,2025-07-22,High-Yield Savings,1084.67
TX_122204,USR_12688,2024-02-09,High-Yield Savings,441.78
TX_122205,USR_10692,2024-02-29,Equities,392.33
TX_122206,USR_11051,2025-05-21,Robo-Advisory,739.06
TX_122207,USR_13883,2024-05-22,Equities,453.35
TX_122208,USR_12922,2025-08-28,Crypto,27.91
TX_122209,USR_12098,2024-02-29,High-Yield Savings,983.57
TX_122210,USR_12156,2024-04-26,Equities,153.64
TX_122211,USR_10133,2024-03-06,Equities,1275.64
TX_122212,USR_13750,2024-04-27,Equities,427.93
TX_122213,USR_12127,2025-07-12,Crypto,208.52
TX_122214,USR_12385,2025-01-31,High-Yield Savings,174.97
TX_122215,USR_14527,2024-04-05,High-Yield Savings,724.25
TX_122216,USR_14197,2024-12-30,Crypto,146.17
TX_122217,USR_14426,2025-09-06,Robo-Advisory,60.52
TX_122218,USR_14471,2025-05-04,Equities,80.48
TX_122219,USR_12278,2024-09-26,Robo-Advisory,770.71
TX_122220,USR_11474,2025-08-13,Equities,110.24
TX_122221,USR_14859,2025-10-23,Equities,419.55
TX_122222,USR_14519,2024-12-27,Equities,1498.93
TX_122223,USR_11048,2024-03-14,Equities,56.71
TX_122224,USR_10415,2024-04-03,Robo-Advisory,601.72
TX_122225,USR_14397,2025-02-21,Equities,166.74
TX_122226,USR_12166,2025-02-20,Crypto,413.84
TX_122227,USR_12378,2025-04-03,High-Yield Savings,924.0
TX_122228,USR_10661,2025-05-11,High-Yield Savings,288.86
TX_122229,USR_14454,2024-03-31,High-Yield Savings,965.09
TX_122230,USR_10288,2025-09-28,High-Yield Savings,1289.96
TX_122231,USR_12600,2025-04-09,Equities,525.56
TX_122232,USR_11725,2024-06-27,Robo-Advisory,426.41
TX_122233,USR_10574,2025-02-12,Crypto,705.9
TX_122234,USR_10716,2025-09-23,Crypto,70.62
TX_122235,USR_13412,2025-11-12,High-Yield Savings,1266.98
TX_122236,USR_14022,2025-05-29,High-Yield Savings,178.94
TX_122237,USR_12393,2024-07-27,Equities,419.66
TX_122238,USR_14080,2024-04-20,Equities,1892.63
TX_122239,USR_13062,2024-02-11,Robo-Advisory,204.29
TX_122240,USR_11012,2025-03-13,Equities,776.12
TX_122241,USR_12360,2024-05-22,Robo-Advisory,172.46
TX_122242,USR_12133,2024-01-16,Equities,1596.19
TX_122243,USR_11946,2025-09-05,Robo-Advisory,171.17
TX_122244,USR_13512,2025-07-09,Equities,887.03
TX_122245,USR_11351,2024-04-13,Crypto,240.84
TX_122246,USR_12897,2025-03-05,High-Yield Savings,295.86
TX_122247,USR_13075,2024-04-27,Robo-Advisory,588.46
TX_122248,USR_13904,2024-11-17,Crypto,193.84
TX_122249,USR_13255,2025-05-29,High-Yield Savings,323.16
TX_122250,USR_12347,2024-08-29,High-Yield Savings,440.71
TX_122251,USR_10527,2024-06-06,Equities,253.52
TX_122252,USR_12653,2024-11-12,Equities,55.5
TX_122253,USR_12974,2025-01-31,High-Yield Savings,1175.56
TX_122254,USR_12696,2024-07-13,High-Yield Savings,1458.45
TX_122255,USR_11281,2025-10-28,Equities,278.0
TX_122256,USR_14650,2025-06-13,Crypto,69.31
TX_122257,USR_13279,2025-02-21,Equities,717.75
TX_122258,USR_14016,2025-03-11,High-Yield Savings,563.16
TX_122259,USR_14826,2025-04-04,High-Yield Savings,216.49
TX_122260,USR_13294,2024-03-24,Equities,444.01
TX_122261,USR_13936,2024-03-11,Robo-Advisory,494.55
TX_122262,USR_11044,2025-05-24,Equities,503.52
TX_122263,USR_13439,2024-03-20,Equities,656.33
TX_122264,USR_10312,2024-02-24,Crypto,236.38
TX_122265,USR_10315,2025-06-23,High-Yield Savings,3335.05
TX_122266,USR_12450,2025-07-01,Robo-Advisory,527.69
TX_122267,USR_11890,2024-06-17,Equities,342.8
TX_122268,USR_13618,2025-03-22,Crypto,60.72
TX_122269,USR_14221,2024-05-14,Crypto,11.5
TX_122270,USR_14000,2025-05-03,Equities,289.48
TX_122271,USR_10495,2024-03-03,Robo-Advisory,94.96
TX_122272,USR_10980,2024-11-12,High-Yield Savings,1376.07
TX_122273,USR_14839,2024-02-03,Robo-Advisory,173.38
TX_122274,USR_14795,2025-04-16,Crypto,253.93
TX_122275,USR_12028,2024-09-03,Equities,2768.41
TX_122276,USR_12092,2025-04-09,Crypto,243.3
TX_122277,USR_14931,2024-10-13,High-Yield Savings,1861.57
TX_122278,USR_12907,2025-01-17,Robo-Advisory,210.85
TX_122279,USR_13143,2025-02-02,Crypto,84.2
TX_122280,USR_10727,2024-10-10,Crypto,25.47
TX_122281,USR_14193,2024-06-20,High-Yield Savings,1224.03
TX_122282,USR_11467,2025-10-16,Crypto,67.54
TX_122283,USR_11114,2024-01-24,Crypto,110.63
TX_122284,USR_11677,2024-02-11,High-Yield Savings,986.78
TX_122285,USR_12043,2024-05-28,High-Yield Savings,1023.89
TX_122286,USR_12164,2025-10-26,Crypto,83.21
TX_122287,USR_13964,2024-10-01,Crypto,82.82
TX_122288,USR_13114,2024-04-21,High-Yield Savings,223.02
TX_122289,USR_14166,2024-09-15,High-Yield Savings,661.83
TX_122290,USR_14853,2025-03-05,High-Yield Savings,1956.33
TX_122291,USR_12843,2024-01-21,Crypto,69.27
TX_122292,USR_12886,2024-09-13,Crypto,99.55
TX_122293,USR_14821,2024-04-30,Crypto,100.71
TX_122294,USR_10106,2024-06-26,High-Yield Savings,1834.74
TX_122295,USR_14870,2025-02-18,High-Yield Savings,650.42
TX_122296,USR_12341,2025-06-02,Equities,143.06
TX_122297,USR_14052,2025-11-02,Equities,67.64
TX_122298,USR_11130,2024-02-12,Equities,769.81
TX_122299,USR_11109,2024-04-09,High-Yield Savings,823.9
TX_122300,USR_13581,2024-07-06,Equities,344.1
TX_122301,USR_11250,2024-07-11,Equities,245.01
TX_122302,USR_12641,2025-06-07,Crypto,18.14
TX_122303,USR_13073,2025-01-09,Crypto,212.54
TX_122304,USR_12089,2024-10-07,Robo-Advisory,473.32
TX_122305,USR_10080,2025-04-19,High-Yield Savings,3511.23
TX_122306,USR_12535,2024-12-12,Robo-Advisory,192.51
TX_122307,USR_10915,2024-03-01,Crypto,34.63
TX_122308,USR_10261,2024-12-05,Crypto,87.81
TX_122309,USR_13319,2025-07-14,Robo-Advisory,171.5
TX_122310,USR_13040,2024-05-29,Robo-Advisory,260.28
TX_122311,USR_14903,2025-05-22,Crypto,40.07
TX_122312,USR_14643,2025-05-03,Equities,271.98
TX_122313,USR_12662,2025-06-27,Equities,1397.63
TX_122314,USR_12994,2024-03-05,Equities,974.78
TX_122315,USR_11972,2025-02-08,Crypto,29.07
TX_122316,USR_12174,2024-11-29,Robo-Advisory,38.61
TX_122317,USR_11327,2024-05-26,Equities,479.05
TX_122318,USR_14890,2025-01-27,Crypto,308.0
TX_122319,USR_13885,2025-06-24,High-Yield Savings,1053.85
TX_122320,USR_10839,2024-10-29,Crypto,69.85
TX_122321,USR_13836,2025-09-14,Equities,2232.87
TX_122322,USR_13313,2025-09-18,Equities,50.25
TX_122323,USR_13648,2024-08-10,Equities,92.89
TX_122324,USR_10547,2025-01-12,Crypto,16.85
TX_122325,USR_14162,2025-11-01,Robo-Advisory,54.31
TX_122326,USR_13666,2024-01-14,Crypto,121.06
TX_122327,USR_14777,2025-10-24,Crypto,60.55
TX_122328,USR_12626,2024-08-10,High-Yield Savings,3907.76
TX_122329,USR_14932,2024-10-20,Equities,815.46
TX_122330,USR_13876,2024-07-26,Robo-Advisory,93.62
TX_122331,USR_11325,2024-05-15,High-Yield Savings,623.3
TX_122332,USR_13791,2025-04-04,Crypto,315.77
TX_122333,USR_12871,2025-11-30,High-Yield Savings,326.0
TX_122334,USR_10574,2025-10-01,Equities,654.95
TX_122335,USR_11101,2025-11-10,Equities,463.65
TX_122336,USR_10029,2024-01-14,Robo-Advisory,265.51
TX_122337,USR_11375,2024-07-11,Crypto,158.43
TX_122338,USR_12810,2025-04-14,Equities,281.6
TX_122339,USR_14926,2025-05-07,High-Yield Savings,1285.09
TX_122340,USR_13948,2024-03-17,High-Yield Savings,1782.79
TX_122341,USR_13804,2024-03-12,High-Yield Savings,992.03
TX_122342,USR_14630,2024-06-27,Equities,345.14
TX_122343,USR_14464,2025-10-08,Robo-Advisory,50.32
TX_122344,USR_13731,2024-05-10,Robo-Advisory,30.93
TX_122345,USR_14397,2024-03-31,Robo-Advisory,134.89
TX_122346,USR_13522,2024-12-31,Robo-Advisory,34.25
TX_122347,USR_12354,2024-10-03,Equities,1638.86
TX_122348,USR_13750,2024-07-10,Robo-Advisory,30.17
TX_122349,USR_13134,2024-03-05,Equities,1559.36
TX_122350,USR_14932,2024-05-11,Crypto,175.29
TX_122351,USR_11299,2024-12-13,Equities,106.5
TX_122352,USR_14606,2025-09-25,Robo-Advisory,113.02
TX_122353,USR_13065,2024-11-14,Crypto,582.05
TX_122354,USR_10886,2025-09-08,Robo-Advisory,26.27
TX_122355,USR_11558,2025-03-26,Robo-Advisory,31.91
TX_122356,USR_13807,2024-09-09,Equities,1130.92
TX_122357,USR_12985,2025-02-26,Crypto,112.44
TX_122358,USR_13784,2025-01-23,Equities,85.76
TX_122359,USR_12046,2024-01-02,High-Yield Savings,2099.71
TX_122360,USR_14890,2025-01-11,Crypto,89.08
TX_122361,USR_13457,2024-07-23,Robo-Advisory,198.6
TX_122362,USR_13300,2024-10-29,High-Yield Savings,2391.74
TX_122363,USR_13298,2025-08-31,High-Yield Savings,133.42
TX_122364,USR_13398,2024-04-19,Equities,1123.42
TX_122365,USR_14372,2024-06-23,High-Yield Savings,1883.46
TX_122366,USR_14325,2024-09-20,Robo-Advisory,91.0
TX_122367,USR_12060,2024-11-06,Crypto,86.15
TX_122368,USR_11526,2024-04-17,Robo-Advisory,286.64
TX_122369,USR_13694,2024-12-26,Crypto,49.45
TX_122370,USR_14710,2025-10-13,Equities,202.35
TX_122371,USR_12150,2024-04-11,Robo-Advisory,243.17
TX_122372,USR_12156,2024-06-20,High-Yield Savings,1184.85
TX_122373,USR_12423,2025-11-05,Equities,275.64
TX_122374,USR_12794,2025-06-27,Equities,1627.13
TX_122375,USR_14243,2024-03-06,High-Yield Savings,311.0
TX_122376,USR_13042,2024-03-03,Robo-Advisory,148.11
TX_122377,USR_14091,2025-11-14,Robo-Advisory,465.59
TX_122378,USR_13078,2024-03-11,High-Yield Savings,1267.94
TX_122379,USR_13234,2024-05-02,Robo-Advisory,60.65
TX_122380,USR_10435,2024-06-25,Robo-Advisory,124.83
TX_122381,USR_11457,2024-08-19,Crypto,111.77
TX_122382,USR_12372,2025-03-22,Robo-Advisory,205.43
TX_122383,USR_12204,2025-09-23,High-Yield Savings,692.83
TX_122384,USR_10111,2025-05-19,High-Yield Savings,111.49
TX_122385,USR_13034,2025-02-28,Crypto,53.08
TX_122386,USR_11096,2025-05-19,Robo-Advisory,90.9
TX_122387,USR_11296,2024-11-22,Robo-Advisory,36.33
TX_122388,USR_10957,2025-06-30,Crypto,83.89
TX_122389,USR_14831,2025-03-17,Equities,89.29
TX_122390,USR_14968,2024-07-16,Robo-Advisory,54.05
TX_122391,USR_14086,2024-01-06,Equities,1452.22
TX_122392,USR_10093,2024-09-24,Equities,532.62
TX_122393,USR_12766,2024-08-13,Robo-Advisory,233.41
TX_122394,USR_10667,2025-10-05,High-Yield Savings,436.5
TX_122395,USR_10514,2025-06-29,Equities,199.17
TX_122396,USR_11243,2025-06-30,High-Yield Savings,576.81
TX_122397,USR_13076,2024-12-25,Robo-Advisory,48.45
TX_122398,USR_14289,2025-04-03,Crypto,182.61
TX_122399,USR_12101,2024-12-18,Equities,218.33
TX_122400,USR_13023,2025-03-31,Crypto,406.89
TX_122401,USR_10811,2025-05-18,Equities,259.97
TX_122402,USR_11520,2024-01-07,High-Yield Savings,2165.63
TX_122403,USR_11478,2025-04-15,Robo-Advisory,101.23
TX_122404,USR_13863,2024-01-29,Robo-Advisory,1206.15
TX_122405,USR_12001,2024-09-07,Robo-Advisory,156.88
TX_122406,USR_11031,2024-06-27,Equities,1542.45
TX_122407,USR_12138,2024-09-19,High-Yield Savings,2168.16
TX_122408,USR_14441,2025-09-23,Robo-Advisory,93.36
TX_122409,USR_13069,2024-01-18,Crypto,385.01
TX_122410,USR_10350,2025-03-22,Equities,97.15
TX_122411,USR_14305,2024-01-22,Crypto,41.72
TX_122412,USR_12305,2025-03-13,Robo-Advisory,264.91
TX_122413,USR_14791,2025-03-03,Equities,1093.88
TX_122414,USR_11264,2025-11-11,High-Yield Savings,710.09
TX_122415,USR_11557,2024-01-13,Crypto,37.11
TX_122416,USR_14960,2024-09-23,High-Yield Savings,136.7
TX_122417,USR_10785,2024-07-30,High-Yield Savings,1811.09
TX_122418,USR_13906,2025-04-18,High-Yield Savings,1408.71
TX_122419,USR_14206,2024-10-29,Equities,425.52
TX_122420,USR_13433,2024-01-18,Equities,142.32
TX_122421,USR_12307,2024-12-13,Equities,161.41
TX_122422,USR_10665,2025-10-03,High-Yield Savings,1272.23
TX_122423,USR_10560,2025-06-07,Robo-Advisory,2081.28
TX_122424,USR_13657,2025-05-30,Equities,122.25
TX_122425,USR_14148,2024-12-31,Robo-Advisory,875.33
TX_122426,USR_14997,2025-11-03,Robo-Advisory,853.48
TX_122427,USR_12191,2024-02-28,Robo-Advisory,650.57
TX_122428,USR_11542,2024-09-11,Crypto,125.24
TX_122429,USR_12850,2024-01-28,Crypto,102.5
TX_122430,USR_10717,2024-12-28,High-Yield Savings,186.71
TX_122431,USR_13139,2025-05-17,Robo-Advisory,46.26
TX_122432,USR_12920,2024-09-08,Robo-Advisory,89.05
TX_122433,USR_10654,2025-05-21,Robo-Advisory,223.22
TX_122434,USR_11131,2024-04-06,Robo-Advisory,211.42
TX_122435,USR_11775,2024-06-24,Robo-Advisory,148.03
TX_122436,USR_13222,2024-12-09,Robo-Advisory,427.88
TX_122437,USR_13811,2025-02-14,Robo-Advisory,47.78
TX_122438,USR_11749,2024-01-13,Crypto,287.11
TX_122439,USR_13210,2024-07-04,Equities,64.59
TX_122440,USR_12727,2024-01-02,Crypto,396.08
TX_122441,USR_12536,2025-01-14,Crypto,215.46
TX_122442,USR_11081,2024-12-14,Crypto,158.93
TX_122443,USR_14183,2025-02-04,Robo-Advisory,75.65
TX_122444,USR_13041,2025-02-05,Equities,234.65
TX_122445,USR_12341,2025-03-19,Equities,385.78
TX_122446,USR_13201,2024-12-11,High-Yield Savings,1843.13
TX_122447,USR_12087,2025-03-27,Equities,165.48
TX_122448,USR_11079,2024-09-18,Robo-Advisory,566.72
TX_122449,USR_12759,2025-02-03,Crypto,252.18
TX_122450,USR_10290,2025-03-02,Robo-Advisory,315.0
TX_122451,USR_14802,2024-06-23,High-Yield Savings,1464.11
TX_122452,USR_13423,2024-07-18,High-Yield Savings,389.65
TX_122453,USR_13166,2025-01-25,Robo-Advisory,122.5
TX_122454,USR_13499,2024-06-23,High-Yield Savings,1539.01
TX_122455,USR_14894,2025-08-09,Equities,79.77
TX_122456,USR_10843,2024-10-25,Robo-Advisory,221.63
TX_122457,USR_10913,2025-04-12,Robo-Advisory,223.58
TX_122458,USR_14439,2025-08-30,Robo-Advisory,142.91
TX_122459,USR_13990,2024-12-04,Crypto,94.08
TX_122460,USR_10976,2025-07-16,High-Yield Savings,3499.06
TX_122461,USR_13326,2025-08-19,Robo-Advisory,673.37
TX_122462,USR_12092,2024-07-20,Robo-Advisory,104.32
TX_122463,USR_11200,2024-09-15,Equities,1712.36
TX_122464,USR_11648,2024-04-14,Crypto,130.09
TX_122465,USR_10121,2025-05-10,High-Yield Savings,207.95
TX_122466,USR_14370,2024-06-22,High-Yield Savings,855.18
TX_122467,USR_10959,2024-08-28,Equities,303.89
TX_122468,USR_13815,2024-04-04,Equities,1626.25
TX_122469,USR_14407,2025-11-08,Robo-Advisory,383.34
TX_122470,USR_11352,2024-04-12,Equities,809.36
TX_122471,USR_10687,2024-05-08,Crypto,178.66
TX_122472,USR_12329,2024-03-25,Crypto,85.0
TX_122473,USR_10855,2024-09-26,Robo-Advisory,70.33
TX_122474,USR_14436,2024-08-23,Robo-Advisory,216.03
TX_122475,USR_10021,2025-07-03,Robo-Advisory,160.91
TX_122476,USR_12004,2025-09-28,Robo-Advisory,45.72
TX_122477,USR_13952,2024-08-31,Equities,292.58
TX_122478,USR_13886,2025-08-28,High-Yield Savings,1061.33
TX_122479,USR_10969,2024-07-31,High-Yield Savings,1111.31
TX_122480,USR_13778,2024-02-06,Equities,2722.29
TX_122481,USR_10344,2025-01-16,Crypto,82.29
TX_122482,USR_11729,2025-08-20,Equities,233.9
TX_122483,USR_13331,2024-07-06,High-Yield Savings,1236.47
TX_122484,USR_14295,2024-06-07,High-Yield Savings,1463.0
TX_122485,USR_13607,2024-10-28,Robo-Advisory,41.84
TX_122486,USR_13307,2024-05-10,Crypto,16.2
TX_122487,USR_10539,2025-05-09,High-Yield Savings,457.73
TX_122488,USR_12293,2024-09-01,High-Yield Savings,391.16
TX_122489,USR_12060,2025-08-16,Crypto,349.8
TX_122490,USR_13638,2024-04-05,Equities,1220.59
TX_122491,USR_11488,2025-01-30,Crypto,147.1
TX_122492,USR_10285,2024-05-27,Robo-Advisory,684.7
TX_122493,USR_11237,2025-02-10,Equities,92.76
TX_122494,USR_10112,2025-06-11,Crypto,71.13
TX_122495,USR_14433,2025-09-03,High-Yield Savings,481.32
TX_122496,USR_10089,2025-02-19,Robo-Advisory,55.31
TX_122497,USR_12806,2024-02-25,Robo-Advisory,285.78
TX_122498,USR_11499,2024-09-13,Crypto,140.04
TX_122499,USR_11053,2024-12-22,High-Yield Savings,856.14
TX_122500,USR_11563,2024-10-11,Robo-Advisory,733.99
TX_122501,USR_10356,2024-11-23,Crypto,124.84
TX_122502,USR_13726,2024-03-28,Crypto,129.61
TX_122503,USR_14554,2024-05-17,Equities,51.24
TX_122504,USR_10470,2024-08-18,High-Yield Savings,815.39
TX_122505,USR_12914,2025-08-01,High-Yield Savings,336.85
TX_122506,USR_12986,2025-06-18,Robo-Advisory,243.86
TX_122507,USR_12620,2024-06-03,Robo-Advisory,307.76
TX_122508,USR_13262,2025-07-07,Equities,636.1
TX_122509,USR_11141,2025-06-19,Crypto,180.59
TX_122510,USR_14403,2024-11-14,Equities,215.67
TX_122511,USR_14659,2024-01-08,Equities,421.16
TX_122512,USR_11038,2025-01-26,Crypto,137.82
TX_122513,USR_13867,2025-03-06,Equities,986.66
TX_122514,USR_13550,2024-02-02,Crypto,65.92
TX_122515,USR_14705,2025-01-18,High-Yield Savings,302.57
TX_122516,USR_10054,2024-01-10,Crypto,173.77
TX_122517,USR_11301,2025-01-02,High-Yield Savings,1826.65
TX_122518,USR_14508,2025-10-12,Robo-Advisory,1003.8
TX_122519,USR_13911,2025-04-18,High-Yield Savings,853.29
TX_122520,USR_13467,2025-05-22,High-Yield Savings,1702.05
TX_122521,USR_11494,2024-02-20,High-Yield Savings,942.65
TX_122522,USR_14133,2025-05-05,Equities,122.11
TX_122523,USR_13703,2025-09-17,Equities,1297.72
TX_122524,USR_14865,2025-10-30,Equities,541.07
TX_122525,USR_10182,2025-04-06,High-Yield Savings,137.59
TX_122526,USR_11236,2025-08-18,High-Yield Savings,816.21
TX_122527,USR_14221,2024-10-16,High-Yield Savings,414.96
TX_122528,USR_14235,2025-09-21,Robo-Advisory,680.7
TX_122529,USR_10620,2025-01-29,Crypto,106.62
TX_122530,USR_11544,2024-05-15,Robo-Advisory,211.53
TX_122531,USR_14127,2024-07-25,Crypto,67.24
TX_122532,USR_10234,2024-06-25,Equities,72.85
TX_122533,USR_10072,2024-08-09,High-Yield Savings,495.99
TX_122534,USR_14567,2024-02-16,Crypto,132.06
TX_122535,USR_11789,2024-10-04,High-Yield Savings,574.65
TX_122536,USR_10627,2025-04-05,High-Yield Savings,168.14
TX_122537,USR_10667,2025-04-30,Equities,814.99
TX_122538,USR_14023,2025-04-15,High-Yield Savings,1076.91
TX_122539,USR_10593,2024-01-22,High-Yield Savings,354.95
TX_122540,USR_12666,2024-07-13,Equities,451.79
TX_122541,USR_13812,2025-09-29,Robo-Advisory,378.63
TX_122542,USR_12339,2024-11-30,Equities,587.52
TX_122543,USR_13359,2024-08-29,High-Yield Savings,1331.69
TX_122544,USR_12260,2024-03-17,Robo-Advisory,76.3
TX_122545,USR_14262,2024-03-19,Robo-Advisory,35.3
TX_122546,USR_10968,2024-11-07,Equities,132.08
TX_122547,USR_12027,2024-01-22,High-Yield Savings,1029.43
TX_122548,USR_10178,2025-09-15,Robo-Advisory,278.04
TX_122549,USR_12051,2024-03-21,Robo-Advisory,358.32
TX_122550,USR_14431,2025-05-20,Robo-Advisory,205.4
TX_122551,USR_10194,2025-03-20,High-Yield Savings,3720.16
TX_122552,USR_13535,2025-03-04,Equities,326.43
TX_122553,USR_12940,2024-06-17,Crypto,116.93
TX_122554,USR_12817,2024-02-19,Robo-Advisory,278.75
TX_122555,USR_13628,2024-11-25,High-Yield Savings,1377.51
TX_122556,USR_11231,2025-11-13,High-Yield Savings,122.23
TX_122557,USR_13698,2024-06-17,Crypto,123.96
TX_122558,USR_11959,2025-09-10,High-Yield Savings,2042.93
TX_122559,USR_11526,2024-03-31,Crypto,61.26
TX_122560,USR_12177,2025-06-03,Crypto,74.33
TX_122561,USR_13072,2025-01-11,Crypto,113.55
TX_122562,USR_13519,2025-06-13,Crypto,74.53
TX_122563,USR_11695,2025-11-29,Equities,146.56
TX_122564,USR_14119,2024-06-01,High-Yield Savings,1286.94
TX_122565,USR_10376,2024-02-20,Robo-Advisory,952.3
TX_122566,USR_10778,2025-10-02,Equities,305.31
TX_122567,USR_13343,2024-12-23,Equities,379.95
TX_122568,USR_13595,2024-06-25,Crypto,22.04
TX_122569,USR_12499,2025-04-06,High-Yield Savings,663.71
TX_122570,USR_14995,2025-10-14,Equities,398.2
